001156,74,63,44,64,25,43
001157,74,63,54,64,25,42
001158,74,63,52,34,25,42
001159,54,63,52,35,25,42
001160,54,73,57,35,25,42
001161,54,73,57,25,26,42
001162,54,73,67,25,26,41
001163,54,56,67,25,26,41
001164,54,56,74,25,26,41
001165,54,56,74,64,26,41
001166,56,46,74,64,26,41
001167,56,46,75,64,36,41
001168,56,45,35,64,36,41
001169,57,45,35,64,36,61
001170,57,45,65,63,36,61
001171,46,45,65,63,36,61
001172,46,45,65,66,26,61
001173,46,25,65,66,21,61
001174,46,25,65,64,51,61
001175,46,25,51,64,51,61
001176,46,25,51,74,51,62
001177,46,36,51,74,51,62
001178,46,36,54,24,51,62
001179,46,36,54,23,21,62
001180,46,36,54,63,21,66
001181,46,36,51,63,51,66
001182,44,36,31,63,51,66
001183,44,26,31,63,51,65
001184,45,26,31,63,31,65
001185,45,36,31,63,36,65
001186,45,42,11,63,36,65
001187,45,42,16,63,46,65
001188,44,42,16,73,46,65
001189,44,72,16,73,43,65
001190,45,72,26,73,43,65
001191,45,62,26,73,42,65
001192,45,62,26,66,42,65
001193,45,64,26,66,52,65
001194,75,64,26,64,52,65
001195,77,64,26,44,52,65
001196,77,44,26,45,52,65
001197,56,44,26,45,52,65
001198,56,44,26,45,63,65
001199,56,44,26,45,63,65
001200,56,74,26,44,45,65
001201,56,74,26,32,45,65
001202,57,74,26,32,65,65
001203,57,76,26,72,65,65
001204,53,56,26,72,65,65
001205,53,56,21,72,65,25
001206,53,46,21,72,66,25
001207,53,46,25,72,66,55
001208,53,46,25,12,62,55
001209,63,42,25,12,62,55
001210,63,52,25,14,62,55
001211,63,52,25,14,25,55
001212,63,52,65,14,25,51
001213,53,52,66,14,25,51
001214,53,52,66,75,25,51
001215,53,32,66,75,27,51
001216,53,32,56,76,27,51
001217,53,32,57,76,47,51
001218,53,32,57,55,47,51
001219,63,32,53,55,47,51
001220,65,32,53,15,47,51
001221,65,32,53,14,27,51
001222,65,32,56,14,27,41
001223,55,34,56,14,27,41
001224,57,74,56,14,27,41
001225,57,74,52,24,27,41
001226,57,64,52,25,27,41
001227,57,64,52,25,42,41
001228,56,64,52,25,42,51
001229,56,64,32,25,46,51
001230,56,65,32,25,16,51
001231,56,65,32,25,15,61
001232,56,75,31,25,15,61
001233,46,75,31,25,15,63
001234,45,75,71,25,15,63
001235,45,45,71,21,15,63
001236,45,45,71,31,15,65
001237,45,65,71,33,15,65
001238,45,65,72,63,15,65
001239,45,65,72,63,15,24
001240,46,65,72,63,25,24
001241,46,65,72,42,25,24
001242,46,65,72,42,26,64
001243,46,25,71,42,26,64
001244,46,25,71,63,26,64
001245,46,25,54,63,26,64
001246,56,25,54,63,23,64
001247,56,25,37,63,23,64
001248,56,55,37,63,23,62
001249,56,57,47,63,23,62
001250,54,57,47,53,23,62
001251,54,37,47,53,24,62
001252,54,37,47,44,24,62
001253,54,37,47,44,16,62
001254,54,27,47,43,16,62
001255,54,25,47,13,16,62
001256,54,25,44,13,46,62
001257,54,25,34,14,46,62
001258,54,45,37,14,46,62
001259,54,44,37,14,36,62
001260,54,74,35,14,36,62
001261,54,74,35,27,36,62
001262,54,74,35,27,75,62
001263,54,77,15,27,75,62
001264,54,77,15,23,55,62
001265,64,72,15,23,55,62
001266,64,52,15,23,55,64
001267,64,54,15,63,55,64
001268,64,54,37,63,55,64
001269,64,56,37,63,55,34
001270,64,46,37,63,53,34
001271,64,46,47,63,53,36
001272,64,46,47,63,64,36
001273,64,64,47,63,64,36
001274,64,64,47,13,62,36
001275,54,66,47,13,62,36
001276,54,66,16,13,62,36
001277,43,66,16,13,62,36
001278,43,65,36,13,62,36
001279,43,35,36,13,62,34
001280,43,35,36,64,62,34
001281,43,35,33,64,62,14
001282,46,35,73,64,62,14
001283,46,35,73,74,66,14
001284,45,35,73,74,16,14
001285,65,33,73,74,16,14
001286,65,53,73,71,16,14
001287,65,53,74,71,46,14
001288,56,53,74,71,46,14
001289,56,63,74,76,46,14
001290,56,67,74,76,26,14
001291,66,67,74,77,26,14
001292,66,46,74,77,26,14
001293,64,46,74,57,26,14
001294,64,46,74,56,36,14
001295,64,73,74,56,36,14
001296,64,73,74,54,26,14
001297,66,73,54,54,26,14
001298,46,73,56,54,26,14
001299,46,73,16,54,21,14
001300,46,73,16,26,21,14
001301,56,73,16,26,27,14
001302,56,73,52,26,27,14
001303,56,73,52,12,27,14
001304,56,73,55,12,27,24
001305,56,73,55,52,26,24
001306,56,74,65,52,26,24
001307,56,74,65,74,26,24
001308,56,76,65,74,36,24
001309,56,76,63,64,36,24
001310,56,46,63,63,36,24
001311,56,45,63,53,36,24
001312,56,45,63,53,36,66
001313,46,45,63,54,36,66
001314,46,45,63,44,36,62
001315,46,75,64,44,36,62
001316,46,75,64,44,47,62
001317,76,76,64,44,47,62
001318,77,76,34,44,47,62
001319,77,76,36,64,47,62
001320,77,46,36,64,44,62
001321,73,46,36,14,44,62
001322,73,46,36,14,24,61
001323,74,76,36,14,24,61
001324,74,76,36,14,64,66
001325,74,76,36,55,64,66
001326,74,43,36,55,64,66
001327,74,43,36,55,61,56
001328,74,46,36,35,61,56
001329,74,46,26,33,61,56
001330,74,46,25,33,41,56
001331,74,46,35,36,41,56
001332,74,44,35,36,21,56
001333,74,44,25,36,23,56
001334,74,54,25,36,23,51
001335,75,54,55,36,23,51
001336,75,54,55,36,32,51
001337,76,54,25,36,32,51
001338,76,56,25,66,32,51
001339,76,56,25,67,62,51
001340,76,56,25,47,64,51
001341,76,56,27,47,14,51
001342,76,76,27,47,16,51
001343,77,76,27,57,16,51
001344,57,76,27,57,16,52
001345,57,75,27,37,16,52
001346,57,65,26,37,16,52
001347,57,64,16,37,16,52
001348,57,74,16,34,16,52
001349,57,74,16,34,25,52
001350,57,74,45,34,25,52
001351,57,76,45,14,25,52
001352,57,76,25,16,25,52
001353,57,66,25,16,22,52
001354,57,66,23,16,32,52
001355,57,74,23,16,32,52
001356,57,74,23,46,36,52
001357,57,44,22,46,36,52
001358,54,44,22,46,16,52
001359,54,43,12,46,16,52
001360,64,43,15,46,16,52
001361,65,43,15,46,56,52
001362,45,42,15,46,56,52
001363,45,32,15,46,53,52
001364,45,32,15,73,53,52
001365,45,32,25,73,53,54
001366,45,52,25,73,54,54
001367,45,52,23,73,54,14
001368,45,52,23,66,54,14
001369,45,72,25,66,54,14
001370,45,72,25,36,52,14
001371,45,74,65,36,52,14
001372,45,74,64,66,52,14
001373,45,74,64,66,24,14
001374,45,74,63,76,24,14
001375,45,32,63,76,24,14
001376,45,32,63,56,23,14
001377,45,32,66,56,63,14
001378,45,32,66,73,63,14
001379,45,33,66,73,43,14
001380,45,13,64,73,43,14
001381,45,13,64,73,53,16
001382,45,23,64,71,53,16
001383,45,23,66,51,53,16
001384,43,23,66,51,53,26
001385,43,23,61,51,23,26
001386,53,23,61,53,23,26
001387,53,43,61,53,24,26
001388,53,46,61,53,64,26
001389,54,46,61,53,64,16
001390,54,35,61,53,64,16
001391,54,35,61,56,54,16
001392,54,52,61,56,54,16
001393,55,52,61,56,44,16
001394,55,52,35,56,44,16
001395,55,52,35,56,55,16
001396,55,52,24,56,55,16
001397,55,52,24,53,35,16
001398,55,52,26,53,35,26
001399,55,56,26,63,35,26
001400,55,76,26,63,33,26
001401,55,72,26,43,33,26
001402,55,72,26,43,65,26
001403,55,72,26,66,65,26
001404,55,72,56,66,65,25
001405,55,73,56,46,65,25
001406,55,73,56,44,35,25
001407,55,73,56,34,36,25
001408,55,73,76,31,36,25
001409,65,74,76,31,36,25
001410,65,74,51,31,36,25
001411,65,74,51,33,46,25
001412,65,73,61,33,46,25
001413,65,73,61,71,46,25
001414,75,75,61,71,46,25
001415,75,75,22,71,46,25
001416,65,75,22,71,43,25
001417,65,65,24,71,43,25
001418,64,65,34,71,43,25
001419,64,63,34,21,43,25
001420,64,63,34,21,37,25
001421,64,63,44,24,37,25
001422,64,63,43,54,37,25
001423,64,63,43,54,66,25
001424,64,63,33,51,66,25
001425,64,66,33,51,46,25
001426,64,56,33,51,43,25
001427,74,53,33,51,43,25
001428,74,53,13,51,42,25
001429,74,53,13,14,42,25
001430,74,54,13,14,42,55
001431,74,54,51,14,42,55
001432,74,55,51,14,32,55
001433,74,55,45,14,32,55
001434,74,54,45,14,22,55
001435,74,54,45,44,25,55
001436,74,52,15,44,25,55
001437,74,72,12,44,25,55
001438,74,72,62,43,25,55
001439,74,72,62,63,25,54
001440,74,56,62,63,25,54
001441,74,56,61,63,25,24
001442,74,56,61,13,26,24
001443,73,56,61,13,26,64
001444,73,52,61,63,26,64
001445,75,52,61,63,36,64
001446,65,52,61,63,36,65
001447,65,32,66,63,36,65
001448,65,35,36,63,36,65
001449,66,35,36,63,56,65
001450,66,35,36,63,52,45
001451,66,35,36,65,72,45
001452,66,35,14,65,72,45
001453,66,45,14,67,72,45
001454,66,45,14,37,72,46
001455,67,35,14,37,72,46
001456,67,35,17,37,52,46
001457,67,55,17,33,52,46
001458,63,55,17,73,52,46
001459,63,55,17,73,55,56
001460,65,55,17,73,65,56
001461,65,55,17,23,65,52
001462,65,55,26,23,65,52
001463,65,65,26,25,65,52
001464,65,65,27,25,35,52
001465,65,65,47,26,35,52
001466,65,65,43,26,25,52
001467,65,42,43,26,25,52
001468,65,42,43,75,25,52
001469,65,45,53,75,25,52
001470,65,45,51,15,25,52
001471,65,65,51,11,25,52
001472,55,64,51,11,25,52
001473,55,64,51,61,25,54
001474,55,24,53,61,25,54
001475,55,24,63,66,25,54
001476,53,54,63,66,25,54
001477,63,54,63,62,25,54
001478,65,54,33,62,25,54
001479,65,52,33,22,25,54
001480,65,52,63,26,25,54
001481,65,52,63,26,25,43
001482,65,42,63,25,25,43
001483,65,42,63,25,25,52
001484,65,45,53,25,25,52
001485,65,45,53,15,23,52
001486,65,46,53,15,33,52
001487,67,56,53,15,33,52
001488,67,56,53,15,41,52
001489,67,46,53,14,41,52
001490,66,46,53,14,21,52
001491,56,46,53,14,27,52
001492,55,46,53,14,27,62
001493,55,46,53,14,33,62
001494,55,76,56,14,33,62
001495,54,76,56,14,43,62
001496,54,76,34,14,43,62
001497,54,26,34,16,43,62
001498,54,26,44,16,44,62
001499,56,26,44,36,44,62
001500,56,26,24,36,45,62
001501,56,43,24,36,45,62
001502,56,43,24,36,55,63
001503,56,43,32,36,55,63
001504,46,44,32,36,55,63
001505,46,74,32,36,53,63
001506,66,76,32,36,53,63
001507,66,76,12,36,54,63
001508,74,76,12,36,54,63
001509,74,76,63,36,54,63
001510,55,76,63,36,54,63
001511,55,76,43,36,54,62
001512,55,76,44,26,54,62
001513,55,76,14,26,56,62
001514,55,72,14,56,56,62
001515,55,32,14,56,52,62
001516,45,32,16,56,52,62
001517,45,32,16,23,52,62
001518,45,32,16,23,52,63
001519,45,74,16,23,32,63
001520,65,74,16,23,34,63
001521,65,72,16,23,54,63
001522,65,72,26,24,54,63
001523,65,33,26,24,54,63
001524,65,33,36,24,52,63
001525,65,33,37,64,52,63
001526,65,74,37,64,52,63
001527,65,74,25,64,52,63
001528,65,74,25,64,52,25
001529,65,74,65,64,57,25
001530,64,74,65,64,27,25
001531,74,74,65,64,22,25
001532,75,74,65,54,22,25
001533,75,74,36,54,22,25
001534,75,74,36,66,22,25
001535,75,73,36,66,52,25
001536,75,73,36,32,52,25
001537,75,75,36,32,52,55
001538,67,75,36,32,52,55
001539,67,75,36,22,51,55
001540,67,75,36,22,61,56
001541,67,35,36,27,61,56
001542,67,35,56,27,63,56
001543,67,37,56,47,63,56
001544,67,37,16,41,63,56
001545,67,37,13,41,73,56
001546,67,37,13,74,73,56
001547,55,37,13,74,73,56
001548,55,37,23,74,75,56
001549,55,37,25,74,75,36
001550,55,37,15,74,74,36
001551,55,37,15,66,74,36
001552,55,37,46,66,74,36
001553,55,57,46,62,74,36
001554,55,57,46,72,73,36
001555,53,57,16,72,73,36
001556,53,33,16,72,73,36
001557,53,33,16,55,73,36
001558,53,23,15,55,73,36
001559,54,23,15,55,73,56
001560,54,43,15,57,73,56
001561,74,43,15,57,73,54
001562,74,45,15,37,73,54
001563,74,45,15,34,23,54
001564,74,45,35,34,25,54
001565,74,53,35,34,25,54
001566,74,53,35,34,15,53
001567,74,53,54,34,15,53
001568,74,53,54,34,15,24
001569,74,53,54,36,35,24
001570,74,53,24,36,36,24
001571,74,66,24,36,36,24
001572,74,66,22,46,36,24
001573,74,62,42,46,36,24
001574,74,62,42,43,36,54
001575,74,62,64,43,36,54
001576,74,65,64,43,36,34
001577,74,65,35,43,36,34
001578,74,43,35,43,36,34
001579,74,43,35,43,36,41
001580,74,43,25,43,35,41
001581,74,43,25,42,35,51
001582,64,43,25,42,33,51
001583,64,33,26,42,33,51
001584,54,34,26,42,33,51
001585,54,74,26,44,33,51
001586,54,74,56,44,36,51
001587,54,74,56,74,36,56
001588,54,74,45,74,36,56
001589,54,74,45,62,36,56
001590,54,77,55,62,36,56
001591,56,37,55,62,36,56
001592,56,37,15,62,32,56
001593,56,57,16,62,32,56
001594,55,57,16,52,32,56
001595,55,57,66,52,36,56
001596,65,57,65,52,36,56
001597,65,57,45,52,36,53
001598,65,57,46,72,36,53
001599,66,57,46,72,26,53
001600,66,64,46,72,26,53
001601,56,64,47,72,26,53
001602,56,64,47,62,26,56
001603,66,64,45,62,26,56
001604,66,44,45,62,26,54
001605,66,44,47,62,36,54
001606,66,34,47,62,33,54
001607,56,34,47,61,33,54
001608,56,34,47,41,33,53
001609,56,34,47,41,22,53
001610,53,34,47,51,22,53
001611,53,64,47,51,23,53
001612,53,64,47,51,63,56
001613,56,64,37,51,63,56
001614,56,66,37,41,63,56
001615,56,66,37,46,63,36
001616,56,46,31,46,63,36
001617,56,46,31,33,63,36
001618,53,46,21,33,63,36
001619,53,46,24,33,63,36
001620,57,36,44,33,63,36
001621,57,36,45,33,63,46
001622,57,36,45,22,63,46
001623,56,36,45,22,63,66
001624,56,26,41,22,63,66
001625,56,26,41,21,73,66
001626,56,26,55,21,73,66
001627,56,26,55,61,73,61
001628,56,26,55,61,42,61
001629,56,26,55,51,42,65
001630,56,26,61,51,42,65
001631,56,26,61,53,22,65
001632,56,26,71,53,23,65
001633,56,25,71,43,23,65
001634,56,25,71,43,77,65
001635,56,25,71,64,77,65
001636,56,25,71,64,73,25
001637,54,65,71,64,73,25
001638,64,61,71,64,73,25
001639,64,61,71,44,71,25
001640,64,51,72,44,71,25
001641,64,54,72,44,61,25
001642,64,54,72,34,65,25
001643,64,44,72,33,65,25
001644,64,44,73,63,65,25
001645,64,42,73,63,55,25
001646,64,42,73,52,55,25
001647,64,44,73,52,35,25
001648,64,44,73,52,36,35
001649,44,42,73,52,36,35
001650,44,42,73,42,36,34
001651,44,45,73,42,36,24
001652,44,35,73,42,36,26
001653,44,35,74,62,36,26
001654,44,33,74,62,46,26
001655,46,33,74,62,46,36
001656,46,37,74,62,76,36
001657,46,37,74,42,75,36
001658,46,33,74,42,15,36
001659,56,33,72,42,15,36
001660,56,33,72,76,15,36
001661,44,33,72,76,15,36
001662,44,43,72,73,15,36
001663,44,43,72,73,33,36
001664,46,43,72,23,33,36
001665,66,43,72,23,32,36
001666,66,43,72,41,32,36
001667,64,43,52,41,32,36
001668,64,45,52,41,42,36
001669,64,45,52,51,45,36
001670,64,43,32,51,45,36
001671,64,43,36,51,55,36
001672,64,46,76,51,55,36
001673,54,46,76,51,56,36
001674,54,56,76,52,56,36
001675,44,56,72,52,56,36
001676,46,56,72,32,56,36
001677,46,46,72,34,56,36
001678,43,46,72,34,66,36
001679,43,43,72,44,66,36
001680,43,43,72,43,16,36
001681,45,43,72,13,16,36
001682,45,46,72,13,16,26
001683,45,56,72,13,17,26
001684,45,54,72,63,17,26
001685,45,34,76,63,17,26
001686,45,34,76,63,17,35
001687,45,34,54,63,17,35
001688,66,34,54,63,17,35
001689,66,34,54,62,17,65
001690,65,34,64,62,17,65
001691,65,74,64,63,17,65
001692,65,74,77,63,17,65
001693,65,74,77,43,17,66
001694,65,74,37,45,17,66
001695,65,74,37,45,53,66
001696,65,74,37,34,53,66
001697,65,75,37,34,63,66
001698,65,75,34,14,63,66
001699,65,35,34,16,63,66
001700,65,35,34,26,63,64
001701,66,35,54,26,63,64
001702,66,35,54,25,63,44
001703,56,35,52,25,63,44
001704,56,35,52,25,41,44
001705,56,37,62,25,41,44
001706,56,37,62,25,24,44
001707,56,37,62,75,23,43
001708,56,37,62,75,42,43
001709,56,35,62,25,42,43
001710,56,35,64,25,62,43
001711,56,34,14,25,62,43
001712,56,34,14,36,62,43
001713,56,34,14,36,66,63
001714,56,35,14,36,36,63
001715,54,45,14,36,36,63
001716,54,45,44,36,31,63
001717,54,46,44,36,51,63
001718,74,46,44,36,51,65
001719,74,46,53,36,51,65
001720,75,46,53,36,61,65
001721,75,46,53,25,61,65
001722,75,46,66,25,61,65
001723,74,46,66,25,71,65
001724,74,46,32,25,71,65
001725,74,44,32,25,21,65
001726,74,44,45,25,21,65
001727,74,44,45,15,21,64
001728,74,44,46,15,11,64
001729,74,43,36,15,11,64
001730,74,43,36,55,11,61
001731,75,43,36,55,11,51
001732,75,53,36,56,11,51
001733,75,54,36,56,31,51
001734,75,54,36,26,31,52
001735,75,54,66,27,31,52
001736,75,64,66,27,36,52
001737,74,64,46,27,36,52
001738,74,63,46,47,36,52
001739,74,63,41,47,16,52
001740,74,64,41,77,16,52
001741,74,64,41,77,26,56
001742,74,72,41,77,26,56
001743,74,72,41,73,16,56
001744,74,52,41,73,17,56
001745,74,56,41,73,37,56
001746,74,56,41,53,37,55
001747,76,56,41,53,37,35
001748,76,56,41,42,37,35
001749,66,56,41,42,37,34
001750,66,56,41,47,27,34
001751,66,53,41,57,27,34
001752,66,53,41,52,27,14
001753,66,53,41,52,66,14
001754,66,53,71,53,66,14
001755,66,54,71,43,66,14
001756,66,74,71,43,66,14
001757,66,75,61,43,63,14
001758,65,75,61,43,43,14
001759,65,75,61,56,43,14
001760,65,75,61,56,34,14
001761,65,75,52,56,34,14
001762,55,75,52,52,34,14
001763,55,75,22,52,36,14
001764,56,55,22,52,36,14
001765,46,55,23,52,36,14
001766,43,65,23,52,36,14
001767,43,65,53,52,35,14
001768,63,65,53,55,35,14
001769,63,65,53,25,33,14
001770,63,65,53,26,33,34
001771,73,65,53,26,35,34
001772,73,65,52,26,35,64
001773,73,66,52,16,35,64
001774,77,46,52,16,35,64
001775,77,46,52,16,35,41
001776,77,46,53,16,15,41
001777,77,46,43,16,12,41
001778,67,45,43,16,12,41
001779,67,45,53,16,16,41
001780,67,45,57,36,16,41
001781,67,45,57,36,25,41
001782,67,44,67,36,25,41
001783,67,44,62,36,35,41
001784,53,44,62,36,35,41
001785,53,34,62,36,35,44
001786,53,34,62,36,33,54
001787,57,34,62,36,23,54
001788,57,34,62,16,25,54
001789,64,34,62,16,25,54
001790,64,34,62,16,23,64
001791,54,34,62,16,23,63
001792,54,55,62,16,23,63
001793,56,55,62,16,63,63
001794,56,55,37,16,63,63
001795,56,55,37,16,14,63
001796,56,64,37,16,14,63
001797,56,64,37,16,72,63
001798,56,64,25,16,72,63
001799,56,24,25,16,72,66
001800,46,23,25,16,72,66
001801,46,23,25,14,52,66
001802,46,24,25,14,52,56
001803,46,34,25,13,52,56
001804,46,34,25,33,51,56
001805,46,64,27,33,51,56
001806,46,64,27,63,51,55
001807,46,66,37,63,51,55
001808,46,66,37,33,51,53
001809,66,66,37,35,51,53
001810,66,66,37,35,41,51
001811,56,66,37,35,47,51
001812,53,66,27,35,47,51
001813,53,66,26,55,47,51
001814,53,66,16,55,47,52
001815,53,63,16,55,67,52
001816,53,63,26,55,64,52
001817,53,63,26,31,64,52
001818,73,63,25,31,64,52
001819,74,73,25,31,64,52
001820,74,73,55,37,64,52
001821,54,73,55,37,61,52
001822,54,73,55,37,61,43
001823,54,73,34,37,61,43
001824,54,73,34,47,62,43
001825,74,73,36,47,62,43
001826,74,73,36,47,52,44
001827,54,73,36,47,53,44
001828,54,73,36,26,53,44
001829,55,73,36,26,63,44
001830,65,73,36,21,63,44
001831,65,74,16,21,63,44
001832,65,44,16,21,62,44
001833,65,44,15,21,62,54
001834,65,54,15,25,62,54
001835,65,54,14,65,62,54
001836,65,54,14,65,51,54
001837,65,54,14,46,51,54
001838,65,52,14,46,51,34
001839,64,42,14,46,51,34
001840,64,42,14,24,51,34
001841,64,61,14,24,51,34
001842,54,61,14,24,51,36
001843,54,61,14,24,16,36
001844,54,51,14,27,16,36
001845,74,57,14,27,16,36
001846,74,57,16,37,16,36
001847,74,52,46,37,16,36
001848,74,52,46,34,66,36
001849,74,56,26,34,66,36
001850,74,66,26,34,62,36
001851,44,66,25,34,62,36
001852,44,66,35,31,62,36
001853,44,16,34,31,62,36
001854,44,16,24,35,62,36
001855,44,16,24,35,63,46
001856,44,16,64,34,63,46
001857,44,47,64,34,63,46
001858,44,47,64,52,63,46
001859,44,37,61,52,63,46
001860,55,37,61,52,63,46
001861,55,35,61,52,63,16
001862,55,35,61,54,23,16
001863,55,34,61,54,23,36
001864,55,34,41,53,23,36
001865,54,34,41,53,53,36
001866,54,56,41,53,53,36
001867,54,56,41,56,23,36
001868,54,56,41,26,27,36
001869,54,57,41,26,27,46
001870,44,57,41,26,24,46
001871,46,57,41,26,24,66
001872,56,57,41,26,24,63
001873,56,53,41,26,14,63
001874,55,53,31,26,14,63
001875,55,53,31,45,14,63
001876,65,53,31,45,17,63
001877,65,53,43,45,17,63
001878,54,53,43,45,17,63
001879,54,23,44,45,17,63
001880,54,23,24,45,15,63
001881,54,43,24,47,15,63
001882,54,43,64,47,12,63
001883,44,42,64,47,12,63
001884,44,42,15,47,12,63
001885,44,46,15,47,52,63
001886,44,76,15,44,52,63
001887,45,76,15,44,12,63
001888,45,26,15,42,12,63
001889,45,26,45,42,14,63
001890,45,54,45,42,14,63
001891,45,54,11,42,14,63
001892,45,36,11,42,14,63
001893,45,36,41,43,14,63
001894,45,36,41,23,15,63
001895,45,36,41,23,65,65
001896,45,36,51,26,65,65
001897,45,37,51,56,65,65
001898,45,37,51,56,66,15
001899,45,32,61,56,66,15
001900,45,12,61,51,66,15
001901,44,12,61,31,66,15
001902,44,12,31,31,62,15
001903,44,12,33,51,62,15
001904,44,21,33,51,62,15
001905,54,21,34,51,62,15
001906,54,21,34,42,62,15
001907,54,61,33,42,62,15
001908,54,64,33,32,62,15
001909,54,64,26,32,62,15
001910,53,34,26,32,62,15
001911,43,34,23,32,62,15
001912,43,54,23,32,62,14
001913,63,54,26,32,62,14
001914,65,44,26,32,62,14
001915,65,44,24,32,52,14
001916,65,44,54,35,52,14
001917,65,44,54,35,62,15
001918,66,44,54,45,62,15
001919,66,44,51,45,52,15
001920,66,44,51,32,52,15
001921,66,64,55,32,52,15
001922,66,65,45,32,52,15
001923,66,65,45,21,52,15
001924,56,66,45,21,52,15
001925,56,66,45,41,56,15
001926,56,66,42,41,26,15
001927,66,64,42,41,26,15
001928,66,64,46,41,56,15
001929,66,67,46,71,56,15
001930,63,67,56,71,56,15
001931,63,67,56,65,56,15
001932,63,64,46,65,56,15
001933,63,64,41,35,56,15
